phrase,burst_score,prior_mean_per_year,recent_mean_per_year,count_total
successful,4.033229672695004,2.0,22.333333333333332,91
divide,4.024502237190442,0.9166666666666666,12.0,47
aloud,4.022688290346243,0.25,6.666666666666667,23
explanatory,4.022688290346243,0.25,6.666666666666667,23
svm,4.022688290346243,0.25,6.666666666666667,23
development implementation,4.022688290346243,0.25,6.666666666666667,23
conditional,4.022688290346243,0.25,6.666666666666667,23
quiz,4.022688290346243,0.25,6.666666666666667,23
think aloud,4.022688290346243,0.25,6.666666666666667,23
medical computing,4.022688290346243,0.25,6.666666666666667,23
phone,4.0208490094600755,1.6666666666666667,17.333333333333332,72
useful,4.01815051471853,3.5833333333333335,31.0,136
evaluator,4.013155617496425,0.5,9.0,33
complicated,4.012525494301218,0.25,6.0,21
window,4.012525494301218,0.25,6.0,21
interplay,4.0106431181261035,0.3333333333333333,7.333333333333333,26
frequently,4.010455490453478,2.9166666666666665,27.666666666666668,118
proposal,4.00250550850486,1.0833333333333333,13.0,52
ended,4.000334222396199,0.5833333333333334,9.333333333333334,35
workshop,3.999909941480458,4.416666666666667,39.333333333333336,171
randomize,3.994895849075704,1.3333333333333333,16.666666666666668,66
considerable,3.9927386507135383,0.75,9.666666666666666,38
reporting,3.9796544053207104,0.5833333333333334,9.0,34
entry,3.9777497623104643,0.8333333333333334,14.666666666666666,54
focus group,3.972997993777891,1.1666666666666667,16.0,62
phrase,3.971395310274008,0.16666666666666666,6.333333333333333,21
reddit,3.971395310274008,0.16666666666666666,6.333333333333333,21
black box,3.971395310274008,0.16666666666666666,6.333333333333333,21
labeling,3.971395310274008,0.16666666666666666,6.333333333333333,21
count,3.971395310274008,0.16666666666666666,6.333333333333333,21
student education,3.971395310274008,0.16666666666666666,6.333333333333333,21
multimodal agent,3.971395310274008,0.16666666666666666,6.333333333333333,21
woman,3.9682158974790465,1.5833333333333333,15.333333333333334,65
feasible,3.9666421361428834,0.5833333333333334,8.333333333333334,32
characterize,3.9648119980361445,0.9166666666666666,13.666666666666666,52
visual impairment,3.9643141401917474,0.3333333333333333,7.666666666666667,27
solely,3.964314140191747,0.3333333333333333,7.666666666666667,27
tourism sector,3.964314140191747,0.3333333333333333,7.666666666666667,27
eeg,3.951319305876836,1.0,13.333333333333334,52
exploit,3.9509276992431177,1.25,10.333333333333334,46
comprehensive evaluation,3.9498743710661994,0.5,11.0,39
loss,3.931377715583886,2.0833333333333335,19.0,82
number,3.9255657231054726,4.666666666666667,33.333333333333336,156
respect,3.924557603503803,1.0,11.333333333333334,46
shed,3.921616989219019,0.5833333333333334,11.0,40
shed light,3.921616989219019,0.5833333333333334,11.0,40
usability testing,3.9174237469386175,2.9166666666666665,21.0,98
united,3.9129352005287914,0.75,10.666666666666666,41
go,3.9094338562635604,1.25,12.666666666666666,53
specification,3.9054209371515918,1.25,15.0,60
medium social,3.9007736046631925,0.3333333333333333,6.666666666666667,24
restriction,3.9007736046631925,0.3333333333333333,6.666666666666667,24
health condition,3.9007736046631925,0.3333333333333333,6.666666666666667,24
correspond,3.893648712091669,0.4166666666666667,7.666666666666667,28
partner,3.8868802684327757,1.3333333333333333,13.666666666666666,57
compliance,3.8817121675603543,2.4166666666666665,30.666666666666668,121
stand,3.8813380041828207,0.4166666666666667,8.0,29
qualitative quantitative,3.873944549436357,0.8333333333333334,9.666666666666666,39
commerce search,3.8724595213194006,0.25,7.333333333333333,25
house,3.8724595213194006,0.25,7.333333333333333,25
movie,3.8720167242068277,0.9166666666666666,14.333333333333334,54
explore potential,3.859177394821012,1.3333333333333333,20.0,76
consequence,3.8588711173915144,1.0833333333333333,11.333333333333334,47
college student,3.8577591008666827,0.5833333333333334,10.0,37
usually,3.855776965829898,0.5,8.666666666666666,32
weight,3.8552080167938447,1.25,18.0,69
discuss implication,3.851195634236769,0.3333333333333333,6.0,22
collaborate,3.840605091512759,0.5,7.666666666666667,29
decade,3.836965247365767,0.5833333333333334,7.333333333333333,29
support student,3.8252421852338405,0.6666666666666666,9.0,35
mass,3.8200419369116623,0.9166666666666666,10.666666666666666,43
diagram,3.8137174700685157,0.25,6.333333333333333,22
rl,3.8137174700685157,0.25,6.333333333333333,22
educational resource,3.8137174700685157,0.25,6.333333333333333,22
consent,3.8137174700685157,0.25,6.333333333333333,22
fill gap,3.8137174700685157,0.25,6.333333333333333,22
insightful,3.8137174700685157,0.25,6.333333333333333,22
informational,3.8137174700685157,0.25,6.333333333333333,22
world scenario,3.8137174700685157,0.25,6.333333333333333,22
leisure,3.8137174700685157,0.25,6.333333333333333,22
social cue,3.8137174700685157,0.25,6.333333333333333,22
modification,3.8114240143905915,0.8333333333333334,13.0,49
participatory,3.809329174583747,1.4166666666666667,13.666666666666666,58
comparable,3.803696601177465,0.5833333333333334,8.333333333333334,32
usability scale,3.8008172574389847,2.4166666666666665,23.666666666666668,100
applicability,3.800429285128314,1.0833333333333333,16.333333333333332,62
fitness,3.7996324802375425,0.75,11.333333333333334,43
agricultural,3.7994974842647986,0.3333333333333333,8.333333333333334,29
variance,3.7841180429103036,0.3333333333333333,7.333333333333333,26
latent,3.7824269146526714,0.9166666666666666,11.333333333333334,45
emerald,3.781407966897572,0.75,10.333333333333334,40
grow interest,3.7799153207185383,0.25,5.666666666666667,20
anxiety depression,3.7799153207185383,0.25,5.666666666666667,20
reality mr,3.7799153207185383,0.25,5.666666666666667,20
likely,3.7759113156131456,1.4166666666666667,12.333333333333334,54
elicit,3.7722279576856383,0.8333333333333334,10.333333333333334,41
message,3.7690253355708445,6.083333333333333,35.666666666666664,180
collect analyze,3.7567252935024404,0.16666666666666666,6.0,20
undermine,3.7567252935024404,0.16666666666666666,6.0,20
influencer,3.7567252935024404,0.16666666666666666,6.0,20
blood pressure,3.7567252935024404,0.16666666666666666,6.0,20
geographical,3.7567252935024404,0.16666666666666666,6.0,20
tf idf,3.7567252935024404,0.16666666666666666,6.0,20
regulatory compliance,3.7567252935024404,0.16666666666666666,6.0,20
knowledge gap,3.7567252935024404,0.16666666666666666,6.0,20
genre,3.7567252935024404,0.16666666666666666,6.0,20
theoretical foundation,3.7567252935024404,0.16666666666666666,6.0,20
emerge promising,3.7567252935024404,0.16666666666666666,6.0,20
consumer trust,3.7567252935024404,0.16666666666666666,6.0,20
tf,3.7567252935024404,0.16666666666666666,6.0,20
regardless,3.7567252935024404,0.16666666666666666,6.0,20
tendency,3.7567252935024404,0.16666666666666666,6.0,20
idf,3.7567252935024404,0.16666666666666666,6.0,20
sensor,3.750598053038738,2.0,18.0,78
control trial,3.749206778584626,1.4166666666666667,16.666666666666668,67
summarize,3.747506310550842,1.75,16.0,69
available,3.74361558753696,5.166666666666667,36.666666666666664,172
resilience,3.743467655268237,0.4166666666666667,9.333333333333334,33
carefully,3.743239292133342,0.4166666666666667,8.333333333333334,30
health care,3.736109862455365,10.0,68.66666666666667,326
medical student,3.7212012565882158,0.5833333333333334,9.666666666666666,36
thing,3.714933022217237,3.5,26.666666666666668,122
illustrate,3.712320313144586,1.75,18.333333333333332,76
elucidate,3.710729740262697,0.4166666666666667,7.666666666666667,28
entity recognition,3.710729740262697,0.4166666666666667,7.666666666666667,28
heuristic evaluation,3.710729740262697,0.4166666666666667,7.666666666666667,28
minute,3.7045777192320593,0.5,9.333333333333334,34
evaluation metric,3.702044057007132,1.4166666666666667,19.333333333333332,75
checklist,3.698041168955312,0.6666666666666666,9.666666666666666,37
socio,3.698041168955312,0.6666666666666666,9.666666666666666,37
open ended,3.6955468530707734,0.5833333333333334,8.666666666666666,33
daily live,3.6955468530707734,0.5833333333333334,8.666666666666666,33
worldwide,3.6955468530707734,0.5833333333333334,8.666666666666666,33
federation,3.6954697307335502,0.3333333333333333,6.333333333333333,23
contribute understanding,3.6954697307335502,0.3333333333333333,6.333333333333333,23
invite,3.6954697307335502,0.3333333333333333,6.333333333333333,23
everyday,3.6918419776117757,2.25,17.333333333333332,79
diabetes,3.690226132080841,0.25,7.0,24
mind,3.687201560535131,1.6666666666666667,17.333333333333332,72
fall,3.671341526700748,0.8333333333333334,11.666666666666666,45
strongly,3.6711851533404087,0.9166666666666666,12.0,47
driven,3.6619722965586767,0.5,7.333333333333333,28
embrace,3.6619722965586767,0.5,7.333333333333333,28
digitalization,3.6612687329549227,0.5,7.666666666666667,29
neutral,3.659416862050705,1.0,11.666666666666666,47
lens,3.647560993326843,1.0,12.666666666666666,50
supply,3.641185089087099,0.3333333333333333,8.0,28
policymaker,3.641185089087099,0.3333333333333333,8.0,28
health health,3.6344216890400305,0.75,9.333333333333334,37
emoji,3.6309312382065446,0.75,10.333333333333334,40
envision,3.6254256083026353,0.5833333333333334,7.666666666666667,30
panel,3.624654714575783,0.3333333333333333,5.666666666666667,21
well understand,3.6169439922670943,1.0,12.0,48
variant,3.6075135517803387,0.4166666666666667,6.333333333333333,24
animate,3.6075135517803387,0.4166666666666667,6.333333333333333,24
impressive,3.604746649790789,0.25,6.0,21
discrepancy,3.604746649790789,0.25,6.0,21
interview conduct,3.604746649790789,0.25,6.0,21
truly,3.604746649790789,0.25,6.0,21
hide,3.604746649790789,0.25,6.0,21
fundamentally,3.604746649790789,0.25,6.0,21
response query,3.604746649790789,0.25,6.0,21
malicious,3.604746649790789,0.25,6.0,21
print,3.604746649790789,0.25,6.0,21
democratize,3.604746649790789,0.25,6.0,21
revision,3.6039219456288607,0.3333333333333333,7.0,25
waiting,3.6035249391834427,0.4166666666666667,9.0,32
hcii,3.5968515226606828,0.75,9.666666666666666,38
phenomenon,3.5764757427675975,0.5,8.333333333333334,31
speaker,3.5721193978576986,1.75,17.0,72
member,3.560539042363049,0.8333333333333334,12.333333333333334,47
million,3.5527455994127473,0.4166666666666667,6.666666666666667,25
correctly,3.5527455994127473,0.4166666666666667,6.666666666666667,25
formal,3.5451417582539944,0.9166666666666666,10.333333333333334,42
belief,3.545027756320972,0.5,6.333333333333333,25
empathic,3.5443772550099157,1.5833333333333333,14.666666666666666,63
initially,3.5410196624968453,0.5,8.0,30
utterance,3.537011046586216,2.5,18.666666666666668,86
proof concept,3.5356120489108256,0.4166666666666667,7.0,26
replicate,3.5356120489108256,0.4166666666666667,7.0,26
intrinsic,3.5356120489108256,0.4166666666666667,7.0,26
health mental,3.5132236195536084,0.9166666666666666,11.666666666666666,46
obstacle,3.512093870141652,0.75,12.0,45
neighbor,3.507992742842281,0.25,6.666666666666667,23
workforce,3.507992742842281,0.25,6.666666666666667,23
trace,3.507992742842281,0.25,6.666666666666667,23
cognitive bias,3.507992742842281,0.25,6.666666666666667,23
cockpit,3.507992742842281,0.25,6.666666666666667,23
name entity,3.507992742842281,0.25,6.666666666666667,23
validity,3.5069671662427004,2.25,18.0,81
communicate,3.504967965992316,2.3333333333333335,17.666666666666668,81
affective,3.5012115071382777,3.25,25.666666666666668,116
exposure,3.4909771639802747,0.5,7.333333333333333,28
concrete,3.490165856803909,0.3333333333333333,6.0,22
fund,3.490165856803909,0.3333333333333333,6.0,22
agent support,3.490165856803909,0.3333333333333333,6.0,22
proper,3.490165856803909,0.3333333333333333,6.0,22
mhealth,3.483533488180844,3.1666666666666665,24.0,110
recurrent,3.483339501604595,0.5,7.0,27
input output,3.4828726939093992,0.3333333333333333,7.666666666666667,27
humanoid,3.479832761480457,1.0833333333333333,10.666666666666666,45
timing,3.479594075453552,0.6666666666666666,9.333333333333334,36
informatic,3.4662123077677958,1.25,11.666666666666666,50
behavioral intention,3.4636049135035027,1.5833333333333333,17.0,70
recsys,3.4635822230986486,0.4166666666666667,8.666666666666666,31
experienced,3.4635822230986486,0.4166666666666667,8.666666666666666,31
hcii proceeding,3.462389783495798,0.75,9.333333333333334,37
conference hcii,3.462389783495798,0.75,9.333333333333334,37
randomly assign,3.4376941012509463,0.3333333333333333,6.333333333333333,23
school,3.431513610250477,3.4166666666666665,26.333333333333332,120
costly,3.4280191412168497,0.4166666666666667,7.666666666666667,28
optical,3.4280191412168497,0.4166666666666667,7.666666666666667,28
repetitive,3.4275105366996756,0.8333333333333334,10.333333333333334,41
qualitative interview,3.4268178332561376,0.8333333333333334,10.0,40
ranking,3.424986947969262,0.5,8.666666666666666,32
activation,3.424986947969262,0.5,8.666666666666666,32
legacy,3.4237258483474178,0.3333333333333333,6.666666666666667,24
completeness,3.4237258483474178,0.3333333333333333,6.666666666666667,24
developed,3.4237258483474178,0.3333333333333333,6.666666666666667,24
cater,3.4137776955858525,0.6666666666666666,10.666666666666666,40
differ,3.4083210096541343,1.25,12.666666666666666,53
plug,3.383641010830319,0.5,7.666666666666667,29
instead,3.3791100009267034,1.0833333333333333,11.0,46
numerical,3.369513212422449,0.4166666666666667,7.0,26
senior,3.3632658341107344,0.4166666666666667,6.333333333333333,24
effective communication,3.363265834110734,0.4166666666666667,6.333333333333333,24
little,3.3626072861197622,2.6666666666666665,18.333333333333332,87
preferred,3.3587951002115717,1.0833333333333333,10.333333333333334,44
visit,3.350441527077486,1.1666666666666667,11.333333333333334,48
feeling,3.34108003776293,1.6666666666666667,13.0,59
emotion regulation,3.333736874529717,0.6666666666666666,9.666666666666666,37
motor,3.3257593536037207,0.25,6.333333333333333,22
coefficient,3.3257593536037207,0.25,6.333333333333333,22
confirmatory,3.3257593536037207,0.25,6.333333333333333,22
knowledge distillation,3.3257593536037207,0.25,6.333333333333333,22
rpa,3.3257593536037207,0.25,6.333333333333333,22
uis,3.3257593536037207,0.25,6.333333333333333,22
university library,3.324560298731699,0.3333333333333333,7.333333333333333,26
harmful,3.324560298731699,0.3333333333333333,7.333333333333333,26
dependent,3.3207549528891613,1.5,11.666666666666666,53
half,3.3206855950056275,0.5,7.0,27
restrict,3.3206855950056275,0.5,7.0,27
communication skill,3.3206855950056275,0.5,7.0,27
accept,3.317745770645394,1.1666666666666667,10.666666666666666,46
interpersonal communication,3.316420853224732,1.1666666666666667,9.333333333333334,42
exhibition,3.3164208532247312,0.8333333333333334,9.0,37
touch,3.3115277237528167,0.9166666666666666,9.0,38
lingual,3.311527723752816,0.5833333333333334,8.666666666666666,33
adult age,3.307323378436373,0.5,6.333333333333333,25
doctor,3.3001313535842773,1.3333333333333333,14.0,58
weakness,3.289198202351625,0.8333333333333334,8.333333333333334,35
ii,3.288130902060995,1.0,11.0,45
pro,3.2853961106820795,1.1666666666666667,11.0,47
suit,3.284861982874267,0.3333333333333333,5.666666666666667,21
dominate,3.284861982874267,0.3333333333333333,5.666666666666667,21
list,3.276802023508026,1.6666666666666667,13.333333333333334,60
climate,3.2720948284895037,0.5,7.666666666666667,29
usable,3.2705441403839774,1.3333333333333333,10.0,46
assumption,3.2704090657586034,0.4166666666666667,7.333333333333333,27
wave,3.2704090657586034,0.4166666666666667,7.333333333333333,27
self management,3.2651115002648257,1.0833333333333333,11.333333333333334,47
co creative,3.253668148971458,0.5833333333333334,8.333333333333334,32
academia,3.253668148971458,0.5833333333333334,8.333333333333334,32
supervision,3.2467110956258938,0.3333333333333333,6.0,22
interpersonal,3.2442141310259807,1.8333333333333333,12.666666666666666,60
valley,3.2435297510659744,0.3333333333333333,6.333333333333333,23
concise,3.2435297510659744,0.3333333333333333,6.333333333333333,23
conference topic,3.2383657990826373,0.5833333333333334,7.666666666666667,30
self report,3.237780110540052,1.6666666666666667,15.0,65
day,3.2368836409419,2.5,20.0,90
tree,3.233277635850229,1.5833333333333333,19.0,76
de,3.228753966828815,1.25,13.333333333333334,55
formative,3.2273237520939415,1.3333333333333333,13.333333333333334,56
publicly,3.2262623591637922,0.5,7.333333333333333,28
computation theory,3.2010331515797374,0.4166666666666667,5.666666666666667,22
nonetheless,3.2010331515797374,0.4166666666666667,5.666666666666667,22
cross lingual,3.198904948502325,0.4166666666666667,6.666666666666667,25
elicitation,3.1964969820577807,0.9166666666666666,8.333333333333334,36
department,3.1915089815335924,0.75,9.333333333333334,37
estimate,3.189258056040256,0.8333333333333334,7.666666666666667,33
prevention,3.1891526241082784,1.9166666666666667,17.0,74
smart contract,3.1836967909290608,0.4166666666666667,8.0,29
microservice,3.1737860688087207,0.4166666666666667,6.0,23
2d,3.168666527288967,0.5833333333333334,9.0,34
javascript,3.166247903553999,0.3333333333333333,7.0,25
randomize control,3.1655317014939675,1.25,13.0,54
trigger,3.160230665365441,2.0,16.333333333333332,73
popular,3.1555231936700876,3.6666666666666665,27.0,125
pragmatic,3.154523032306189,1.3333333333333333,12.666666666666666,54
period,3.1541524590822823,1.9166666666666667,15.0,68
secondary,3.1505229246651822,1.0833333333333333,12.0,49
qualitatively,3.15039402603098,0.5,6.666666666666667,26
fuzzy,3.1501832179989693,0.6666666666666666,8.333333333333334,33
coach,3.1486044192046867,2.5833333333333335,17.333333333333332,83
disability,3.144545917894522,1.6666666666666667,12.333333333333334,57
introduce innovative,3.1435259643651605,0.25,6.0,21
usability satisfaction,3.1435259643651605,0.25,6.0,21
saudi,3.1435259643651605,0.25,6.0,21
dashboard,3.131589877143607,0.75,8.333333333333334,34
attract,3.125746322388196,1.4166666666666667,13.333333333333334,57
software engineer,3.1238660564105523,0.6666666666666666,7.0,29
prototyping,3.1216219358747535,0.75,10.0,39
privacy security,3.1202861719841284,1.0833333333333333,12.0,49
distress,3.119904371350457,0.5,7.333333333333333,28
coding,3.119904371350457,0.5,7.333333333333333,28
enjoyable,3.1183334710971518,0.5,6.0,24
strength weakness,3.1183334710971518,0.5,6.0,24
experimentation,3.1183334710971518,0.5,6.0,24
healthcare professional,3.112798990300358,0.4166666666666667,7.0,26
early stage,3.0958457077544934,0.75,10.666666666666666,41
synthetic,3.0941821107167775,1.1666666666666667,15.333333333333334,60
measurement,3.0913557693110683,2.5833333333333335,23.0,100
consequently,3.0883117545685783,0.6666666666666666,6.666666666666667,28
expose,3.088066219934772,0.5833333333333334,6.333333333333333,26
round,3.0849215060387,1.1666666666666667,10.0,44
enrollment,3.0795581089446253,0.3333333333333333,5.333333333333333,20
risk management,3.0795581089446253,0.3333333333333333,5.333333333333333,20
sort,3.0795581089446253,0.3333333333333333,5.333333333333333,20
acoustic,3.0795581089446253,0.3333333333333333,5.333333333333333,20
separate,3.0795581089446253,0.3333333333333333,5.333333333333333,20
sub,3.063333653784532,0.3333333333333333,6.0,22
concern regard,3.063333653784532,0.3333333333333333,6.0,22
mock,3.063333653784532,0.3333333333333333,6.0,22
driving,3.063333653784532,0.3333333333333333,6.0,22
conduct evaluate,3.063333653784532,0.3333333333333333,6.0,22
acquire,3.059004566001142,0.75,8.333333333333334,34
assess usability,3.059004566001142,0.75,8.333333333333334,34
motivate,3.0529831605372872,1.1666666666666667,9.333333333333334,42
already,3.0529831605372872,1.1666666666666667,9.333333333333334,42
fact,3.046473723906771,1.6666666666666667,11.333333333333334,54
customer relationship,3.044570184501306,1.1666666666666667,11.333333333333334,48
qa,3.0445188912959407,1.1666666666666667,11.0,47
idea,3.0400575230057947,2.5,24.666666666666668,104
treat,3.038412035195883,0.9166666666666666,8.333333333333334,36
come,3.035334761170206,1.5833333333333333,13.333333333333334,59
convey,3.0156602957988037,1.0833333333333333,10.666666666666666,45
potential benefit,3.00913105530269,0.75,9.666666666666666,38
room,3.0085045783227407,0.75,7.666666666666667,32
customizable,3.007935508376299,0.3333333333333333,6.666666666666667,24
connectivity,2.998557054139561,0.4166666666666667,6.0,23
stimulation,2.998557054139561,0.4166666666666667,6.0,23
agent social,2.997792951479436,0.4166666666666667,5.333333333333333,21
resistance,2.984306303506708,0.4166666666666667,5.666666666666667,22
eye tracking,2.984306303506708,0.4166666666666667,5.666666666666667,22
coordination,2.9801024570563324,0.5,6.333333333333333,25
designing,2.9749185305551307,0.9166666666666666,8.666666666666666,37
deal,2.9736537664903446,1.0,8.0,36
psychometric,2.9677139142114104,0.5,7.0,27
pre post,2.9677139142114104,0.5,7.0,27
payment,2.9630580812036182,1.5833333333333333,14.333333333333334,62
discoverability,2.961292575126601,0.25,5.666666666666667,20
vaccination,2.961292575126601,0.25,5.666666666666667,20
potential revolutionize,2.961292575126601,0.25,5.666666666666667,20
radio,2.961292575126601,0.25,5.666666666666667,20
connected,2.961292575126601,0.25,5.666666666666667,20
alpha,2.961292575126601,0.25,5.666666666666667,20
independently,2.959452053441576,0.6666666666666666,6.666666666666667,28
states,2.955188914842112,0.4166666666666667,6.666666666666667,25
get,2.952661901924559,2.6666666666666665,14.666666666666666,76
gpt-3,2.9460432439776127,1.5833333333333333,20.0,79
media,2.943083787244005,0.75,6.666666666666667,29
help student,2.942992552622139,0.5833333333333334,6.333333333333333,26
sus score,2.9335784297572127,0.5833333333333334,7.0,28
demo,2.929343563757931,0.5,5.666666666666667,23
patient satisfaction,2.929343563757931,0.5,5.666666666666667,23
assess effectiveness,2.9115050558307396,0.5,6.666666666666667,26
character recognition,2.9115050558307396,0.5,6.666666666666667,26
va,2.9115050558307396,0.5,6.666666666666667,26
embodiment,2.9018541909174167,0.5833333333333334,7.666666666666667,30
picture,2.883137556503089,0.3333333333333333,5.666666666666667,21
programmer,2.883137556503089,0.3333333333333333,5.666666666666667,21
proactivity,2.883137556503089,0.3333333333333333,5.666666666666667,21
ability understand,2.883137556503089,0.3333333333333333,5.666666666666667,21
cross domain,2.883137556503089,0.3333333333333333,5.666666666666667,21
apis,2.8814811993375162,1.3333333333333333,15.333333333333334,62
initiate,2.880591044026741,0.8333333333333334,9.333333333333334,38
risk assessment,2.8764322338693598,1.0833333333333333,10.333333333333334,44
shortcoming,2.876383877112989,0.5833333333333334,6.666666666666667,27
inventory,2.8658054054436684,0.5,7.333333333333333,28
talent,2.8647450843757887,0.3333333333333333,5.333333333333333,20
ever,2.863516405873452,0.75,7.333333333333333,31
contract,2.8435142576581436,0.75,10.666666666666666,41
ambient,2.8435142576581436,0.75,10.666666666666666,41
cas,2.8305870533615116,3.1666666666666665,20.0,98
box,2.8261928986821885,0.8333333333333334,8.666666666666666,36
attraction,2.819682692422883,0.75,8.333333333333334,34
pi,2.8155234570723637,0.5,6.666666666666667,26
try,2.803922868365015,1.3333333333333333,9.666666666666666,45
replika,2.803760045391386,0.8333333333333334,8.333333333333334,35
amount,2.8025562468226473,1.6666666666666667,12.666666666666666,58
united states,2.7975788393838656,0.4166666666666667,6.333333333333333,24
healthy,2.797301091094943,1.5833333333333333,13.333333333333334,59
knowledge knowledge,2.794826538204694,0.4166666666666667,5.333333333333333,21
far improve,2.794826538204694,0.4166666666666667,5.333333333333333,21
grow demand,2.7948265382046937,0.4166666666666667,5.333333333333333,21
appropriately,2.7945527513791357,0.4166666666666667,5.0,20
experiment compare,2.7945527513791357,0.4166666666666667,5.0,20
relative,2.790081087671371,0.75,7.666666666666667,32
channel,2.776062070385061,3.9166666666666665,22.333333333333332,114
attractiveness,2.7688083217882684,0.5,5.666666666666667,23
facial expression,2.7684315700346893,1.25,12.333333333333334,52
categorization,2.7655086249263943,0.5833333333333334,7.0,28
occur,2.7652963466389497,0.9166666666666666,7.666666666666667,34
rapport,2.763868642674679,0.4166666666666667,7.0,26
trip,2.754400588990675,0.9166666666666666,9.0,38
mathematic,2.7506634540691044,0.9166666666666666,9.333333333333334,39
mainly,2.74517751322744,2.9166666666666665,17.333333333333332,87
health intervention,2.7406361428064034,1.8333333333333333,15.0,67
micro,2.736015551104556,1.25,13.0,54
whole,2.7186329702675267,0.75,7.333333333333333,31
carry,2.714804000314178,2.5833333333333335,14.333333333333334,74
constant,2.7029414592216456,0.3333333333333333,5.333333333333333,20
business customer,2.7029414592216456,0.3333333333333333,5.333333333333333,20
quantity,2.7029414592216456,0.3333333333333333,5.333333333333333,20
surgery,2.7029414592216456,0.3333333333333333,5.333333333333333,20
upgrade,2.7029414592216456,0.3333333333333333,5.333333333333333,20
teacher,2.6962679175533766,4.5,32.333333333333336,151
occupational,2.695740596052646,0.75,8.0,33
vietnamese,2.6913107180208993,0.3333333333333333,6.0,22
alter,2.6913107180208993,0.3333333333333333,6.0,22
essay,2.687080156741953,0.4166666666666667,5.666666666666667,22
perceive usability,2.687080156741953,0.4166666666666667,5.666666666666667,22
economy,2.674621611503817,1.25,10.666666666666666,47
owner,2.6714121372971014,3.5833333333333335,22.666666666666668,111
omnichannel,2.6584976244788727,0.5833333333333334,6.0,25
open end,2.656475970081524,0.8333333333333334,7.666666666666667,33
office,2.655034817592214,1.0833333333333333,8.0,37
usability evaluation,2.6486362976775357,2.25,15.333333333333334,73
crm,2.6408170595477602,0.5833333333333334,8.333333333333334,32
inappropriate,2.640520390958718,0.4166666666666667,5.333333333333333,21
rouge,2.6399687639256197,0.4166666666666667,6.0,23
remove,2.639519319107037,0.5,5.666666666666667,23
faq,2.630624047503623,0.6666666666666666,6.0,26
lifestyle,2.6287385023604832,0.5833333333333334,7.0,28
universal,2.623925926589885,0.4166666666666667,6.666666666666667,25
evaluation evaluation,2.619272976825311,1.1666666666666667,8.666666666666666,40
caregiver,2.617889618728975,2.0833333333333335,16.333333333333332,74
achievement,2.6053467729026814,0.4166666666666667,5.0,20
version,2.604818159477037,4.166666666666667,32.0,146
ocr,2.6023252670426267,0.6666666666666666,7.0,29
ask,2.6007668209636754,6.666666666666667,34.333333333333336,183
assignment,2.5976628642165926,0.75,7.333333333333333,31
correlate,2.5976628642165926,0.75,7.333333333333333,31
social social,2.5976628642165926,0.75,7.333333333333333,31
inform development,2.5967477524976865,0.5,6.0,24
normal,2.5967477524976865,0.5,6.0,24
listen,2.5967477524976865,0.5,6.0,24
isolation,2.5951782719362857,0.6666666666666666,9.0,35
interoperability,2.594780133247123,0.6666666666666666,6.666666666666667,28
focus improve,2.5862146341808714,0.5,6.666666666666667,26
counselor,2.5862146341808714,0.5,6.666666666666667,26
push,2.5809980763112264,0.8333333333333334,7.333333333333333,32
solve problem,2.5804722143631187,0.75,6.333333333333333,28
school student,2.567069317749308,0.9166666666666666,8.666666666666666,37
acceptability,2.5621564116862867,3.3333333333333335,19.666666666666668,99
agent health,2.562069355249004,1.0,7.333333333333333,34
instrument,2.554657391308741,1.3333333333333333,13.0,55
pace,2.5539545685474887,0.5833333333333334,6.666666666666667,27
accounting,2.5329983228431994,0.3333333333333333,5.666666666666667,21
mixed initiative,2.5329983228431994,0.3333333333333333,5.666666666666667,21
ct,2.5329983228431994,0.3333333333333333,5.666666666666667,21
persuasive,2.5269132861630066,1.1666666666666667,12.0,50
brief,2.5057448503467463,1.0,7.333333333333333,34
stigma,2.5042361544758176,0.8333333333333334,7.0,31
theory practice,2.500126071007543,0.75,6.333333333333333,28
budget,2.500126071007543,0.75,6.333333333333333,28
evaluation criterion,2.4948977706647884,0.5833333333333334,5.666666666666667,24
interactive agent,2.4948977706647884,0.5833333333333334,5.666666666666667,24
accountability,2.483983210505091,0.4166666666666667,6.333333333333333,24
mine,2.482358688467374,0.4166666666666667,5.666666666666667,22
tourist,2.481972571783772,1.9166666666666667,15.333333333333334,69
refer,2.479244759575609,1.0,8.333333333333334,37
mirror,2.4716371921063423,0.8333333333333334,8.333333333333334,35
experimental evaluation,2.4694347218738644,0.6666666666666666,7.333333333333333,30
manifest,2.4692277501323896,0.5,5.333333333333333,22
animation,2.468851124927679,1.9166666666666667,18.0,77
arm,2.465402315871697,0.8333333333333334,7.666666666666667,33
dilemma,2.4615020593682964,0.4166666666666667,5.0,20
rural,2.4539305298131207,0.8333333333333334,8.666666666666666,36
long short,2.4487448313536295,1.0833333333333333,7.333333333333333,35
initiative,2.439692209227945,1.8333333333333333,17.666666666666668,75
usability usability,2.4346169718735164,1.25,8.666666666666666,41
satisfactory,2.433053344531778,1.0833333333333333,7.666666666666667,36
lot,2.431167760861767,0.5833333333333334,5.333333333333333,23
ios,2.4115427318801044,0.5,5.0,21
prospective,2.401492315720775,1.0,8.0,36
mean sd,2.3983817951581785,1.1666666666666667,9.666666666666666,43
well support,2.3733036376766123,0.6666666666666666,6.0,26
